flowKey,minFiat,meanFiat,maxFiat,stdFiat,minBiat,meanBiat,maxBiat,stdBiat,minFpkt,meanFpkt,maxFpkt,stdFpkt,minBpkt,meanBpkt,maxBpkt,stdBpkt,protocol,duration,hasRTCP,fPackets,fBytes,bPackets,bBytes,label
"TCP: 121.51.142.18:443,172.16.105.71:57657",18,16028.666666666666,47835,22490.64526024592,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,48086,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55475",16,22810.666666666668,68339,32193.402868013538,0,0,0,0,0,246.75,987,427.38353676762046,0,0,0,0,6,68432,0,4,987,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55516",17,32428.666666666668,97192,45794.59872323615,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,97286,0,4,1195,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55460",58,19030,56925,26795.818940026198,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,57090,0,4,1360,1,0,No Label
"TCP: 172.16.105.71:64664,175.27.203.247:8002",140,37368,111222,52223.242513910096,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,112104,0,4,312,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64552",27,13474.333333333334,40226,18916.37499334608,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,40423,0,4,1227,1,0,No Label
"TCP: 172.16.105.71:64517,175.27.12.224:8081",19,17160.666666666668,51383,24198.856781996034,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,51482,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64599",54,55385.333333333336,165980,78202.24369046083,0,0,0,0,0,354.75,1419,614.4450239850593,0,0,0,0,6,166156,0,4,1419,1,0,No Label
"TCP: 172.16.105.71:64529,175.27.12.224:8081",62,24570,73535,34623.48980100071,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,73710,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:64514,175.27.12.224:8081",21,49774.666666666664,149154,70271.8199391161,0,0,0,0,0,334.75,1339,579.8040078336817,0,0,0,0,6,149324,0,4,1339,1,0,No Label
"TCP: 180.102.59.60:443,192.168.190.253:55479",946,31810.5,62675,30864.5,77529,77529,77529,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,140128,0,3,184,2,0,No Label
"TCP: 109.244.170.61:8019,172.16.105.71:57111",165,11424.333333333334,33850,15857.386424698812,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,34273,0,4,312,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55579",68,25815.333333333332,77289,36397.37976222403,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,77446,0,4,1131,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:64002",12,18509,55377,26069.66355747615,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,55527,0,4,970,1,0,No Label
"TCP: 172.16.105.71:65004,175.27.0.70:8081",90,40274.333333333336,120626,56817.20880351499,0,0,0,0,0,314.75,1259,545.1629916823041,0,0,0,0,6,120823,0,4,1259,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57724",110,13993.333333333334,36749,16220.209705453528,0,0,0,0,0,346.75,1387,600.5886175245082,0,0,0,0,6,41980,0,4,1387,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55584",24,20613,61728,29072.706685136836,0,0,0,0,0,340,1360,588.8972745734183,0,0,0,0,6,61839,0,4,1360,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61048",65,10240.333333333334,30445,14286.981144462332,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,30721,0,4,970,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55373",54,25690.333333333332,76875,36193.0427230919,0,0,0,0,0,326.75,1307,565.9476013731306,0,0,0,0,6,77071,0,4,1307,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56555",16,14342,42794,20118.767821779413,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,43026,0,4,517,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55562",26,42057.333333333336,126049,59391.08413633219,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,126172,0,4,1131,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57723",25,9937.666666666666,29463,13807.038816809669,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,29813,0,4,517,1,0,No Label
"TCP: 109.244.248.35:443,172.16.105.71:56541",72,101553.66666666667,304459,143475.73909278956,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,304661,0,4,316,1,0,No Label
"TCP: 172.16.105.71:65047,180.102.59.60:443",60,8809.333333333334,26234,12321.136996596088,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,26428,0,4,313,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65196",103,59241,118379,59138,156257,156257,156257,0,0,382.3333333333333,1147,540.7009853473133,0,111,222,111,6,274520,0,3,1147,2,222,No Label
"TCP: 172.16.105.71:64661,180.109.156.154:443",26,121948,365727,172377.78605338527,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,365844,0,4,313,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:65275",31,41680.666666666664,124849,58808.91679744569,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,125042,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:64551,175.27.12.224:8081",111,67000.5,133890,66889.5,42652,42652,42652,0,0,377,1131,533.1585130146568,0,0,0,0,6,176401,0,3,1131,2,0,No Label
"TCP: 109.244.246.240:8017,172.16.105.71:65242",70,247687,495304,247617,15397500,15397500,15397500,0,0,0,0,0,0,0,0,0,6,15892657,0,3,0,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55687",58,21717.5,43377,21659.5,56369,56369,56369,0,0,377,1131,533.1585130146568,0,0,0,0,6,99628,0,3,1131,2,0,No Label
"TCP: 43.137.23.229:443,172.16.105.71:56360",21,14020.333333333334,41739,19600.390494976255,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,42061,0,4,517,1,0,No Label
"TCP: 172.16.105.71:56425,175.27.0.70:8081",148,18036,35924,17888,36367,36367,36367,0,0,334.3333333333333,1003,472.8187343534048,0,0,0,0,6,72202,0,3,1003,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64596",181,369767.6666666667,1008392,453437.4669818198,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,1109303,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57683",104,20113,40122,20009,43947,43947,43947,0,0,451.6666666666667,1355,638.7531256718479,0,0,0,0,6,84000,0,3,1355,2,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:64484",193,10762,31837,14902.29760808715,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,32286,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64559",90,102691,268919,118612.967691845,0,0,0,0,0,589.5,1179,589.5,0,0,0,0,6,308073,0,4,2358,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61615",23,50381.333333333336,150952,71114.22536704985,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,151144,0,4,970,1,0,No Label
"TCP: 112.60.13.198:443,172.16.105.71:56467",22,9705.666666666666,28866,13548.665182305682,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,29117,0,4,517,1,0,No Label
"TCP: 109.244.244.92:8014,172.16.105.71:57859",49,20578.666666666668,61520,28949.93451153598,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,61736,0,4,312,1,0,No Label
"TCP: 109.244.246.240:8009,172.16.105.71:65245",131,247542,494953,247411,15046731,15046731,15046731,0,0,0,0,0,0,0,0,0,6,15541306,0,3,0,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55530",20,20740.666666666668,62138,29272.340634500382,0,0,0,0,0,318.75,1275,552.0911949125797,0,0,0,0,6,62222,0,4,1275,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61090",10,18193,54479,25658.097448304048,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,54579,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55556",48,19034,56882,26762.625332105716,0,0,0,0,0,318.75,1275,552.0911949125797,0,0,0,0,6,57102,0,4,1275,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61509",99,360176.3333333333,1001552,454660.01367639785,0,0,0,0,0,0,0,0,0,0,0,0,6,1080529,0,4,0,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:65037",196,13423,26650,13227,26972,26972,26972,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,53370,0,3,517,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64554",130,20938.5,41747,20808.5,36371,36371,36371,0,0,462.3333333333333,1387,653.838070337161,0,0,0,0,6,78049,0,3,1387,2,0,No Label
"TCP: 172.16.105.71:65190,175.27.0.70:8081",196,36105,72014,35909,33077,33077,33077,0,0,382.3333333333333,1147,540.7009853473133,0,0,0,0,6,105011,0,3,1147,2,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:56329",20,10907.666666666666,32543,15298.597677201951,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,32723,0,4,353,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55371",152,22541,67317,31661.413244936914,0,0,0,0,0,218.75,875,378.8861141556919,0,0,0,0,6,67623,0,4,875,1,0,No Label
"TCP: 109.244.249.25:8015,172.16.105.71:65056",441,85210.33333333333,202894,85865.47348938079,0,0,0,0,0,156,312,156,0,0,0,0,6,255631,0,4,624,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61340",23,15300.333333333334,45656,21464.851491579335,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,45901,0,4,970,1,0,No Label
"TCP: 172.16.105.71:64459,175.27.12.224:8081",70,35891.666666666664,107524,50651.7088512871,0,0,0,0,0,326.75,1307,565.9476013731306,0,0,0,0,6,107675,0,4,1307,1,0,No Label
"TCP: 109.244.170.61:8009,172.16.105.71:64638",112,107386.66666666667,321830,151634.34135518977,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,322160,0,4,312,1,0,No Label
"TCP: 114.221.151.184:443,172.16.105.63:61272",838,476541,1009676,413853.7209602768,0,0,0,0,0,46,184,79.67433714816836,0,0,0,0,6,1429623,0,4,184,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:63926",14,15506.666666666666,46302,21775.727180101756,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,46520,0,4,970,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:64423",25,16065,47869,22489.106340626342,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,48195,0,4,517,1,0,No Label
"UDP: 106.55.127.74:443,172.16.105.71:53860",34125,44110.5,54096,9985.5,895,895,895,0,30,516.6666666666666,1350,592.0210206478221,28,689,1350,661,17,88221,0,3,1550,2,1378,No Label
"TCP: 14.18.175.36:443,192.168.190.253:55525",231,30157.5,60084,29926.5,76330,76330,76330,0,0,172.33333333333334,517,243.71613724896335,0,0,0,0,6,136306,0,3,517,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55617",147,29114,58081,28967,81204,81204,81204,0,0,409,1227,578.4133470105959,0,0,0,0,6,139122,0,3,1227,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61460",19,66809.66666666667,200309,94398.28981972548,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,200429,0,4,970,1,0,No Label
"TCP: 109.244.244.92:8012,172.16.105.71:64617",304,59028,176252,82889.9357622303,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,177084,0,4,312,1,0,No Label
"TCP: 114.222.113.91:443,172.16.105.71:64466",76922,91335.5,105749,14413.5,359293,359293,359293,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,436143,0,3,184,2,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:56334",12,9542.666666666666,28426,13352.730790200018,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,28628,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61423",9,22497.666666666668,67402,31752.172590583818,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,67493,0,4,970,1,0,No Label
"TCP: 109.244.245.118:8003,172.16.105.71:57436",95,15285.666666666666,45436,21319.713730619264,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,45857,0,4,312,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55372",139,33608.5,67078,33469.5,57738,57738,57738,0,0,227.66666666666666,683,321.96928770027466,0,0,0,0,6,124618,0,3,683,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55564",35,45375.333333333336,136024,64098.28823680776,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,136126,0,4,1195,1,0,No Label
"TCP: 172.16.105.71:57199,180.109.156.154:443",310,22956.5,45603,22646.5,36212,36212,36212,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,81745,0,3,184,2,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57729",34,16303.666666666666,48729,22928.220316651026,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,48911,0,4,1424,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55819",13,18051.666666666668,53981,25405.94709030851,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,54155,0,4,1147,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55721",13,24584,73662,34703.396442807534,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,73752,0,4,1227,1,0,No Label
"TCP: 42.81.183.203:443,192.168.190.253:55452",140,46517.666666666664,113507,48522.50182017503,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,139553,0,4,286,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:64620",26,63455.666666666664,190027,89499.5253333161,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,190367,0,4,517,1,0,No Label
"TCP: 172.16.105.71:64604,180.109.156.154:443",120,60627.666666666664,181623,85556.62108153226,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,181883,0,4,313,1,0,No Label
"TCP: 119.29.48.48:443,172.16.105.71:57258",17,8749.666666666666,25993,12193.214761588604,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,26249,0,4,517,1,0,No Label
"TCP: 112.49.56.213:443,172.16.105.71:57571",22,18741.666666666668,55801,26205.365103776403,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,56225,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:64049",25,59900,179476,84553.03030642959,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,179700,0,4,970,1,0,No Label
"TCP: 172.16.105.71:57168,175.27.0.70:8081",4,13814,41328,19455.384104835008,0,0,0,0,0,422.75,1424,588.2590309549017,0,0,0,0,6,41442,0,4,1691,1,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:65039",70,65034.666666666664,194898,91827.24758056414,0,0,0,0,0,84.25,337,145.9252805376779,0,0,0,0,6,195104,0,4,337,1,0,No Label
"TCP: 109.244.244.138:443,172.16.105.71:57852",56,11484,34298,16131.943218347875,0,0,0,0,0,79,316,136.8320137979413,0,0,0,0,6,34452,0,4,316,1,0,No Label
"TCP: 172.16.105.71:57153,175.27.0.70:8081",107,18743,37379,18636,40996,40996,40996,0,0,462.3333333333333,1387,653.838070337161,0,0,0,0,6,78300,0,3,1387,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55730",16,20281.333333333332,60641,28538.679370675552,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,60844,0,4,1227,1,0,No Label
"TCP: 120.241.25.197:8080,172.16.105.71:56479",55167,71437.5,87708,16270.5,114367,114367,114367,0,0,250.66666666666666,752,354.4961996348558,0,0,0,0,6,169440,0,3,752,2,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:57244",57,11898.666666666666,35505,16692.22797858,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,35696,0,4,353,1,0,No Label
"TCP: 121.51.49.20:443,172.16.105.63:61212",157,361460.6666666667,1004587,455915.1367015089,0,0,0,0,0,0,0,0,0,0,0,0,6,1084382,0,4,0,1,0,No Label
"TCP: 172.16.105.71:64536,175.27.12.224:8081",22,44624.666666666664,133765,63031.739763039666,0,0,0,0,0,282.75,1131,489.73736584010004,0,0,0,0,6,133874,0,4,1131,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:64429",266,25750.5,51235,25484.5,48475,48475,48475,0,0,446.3333333333333,1339,631.2106533391915,0,0,0,0,6,99550,0,3,1339,2,0,No Label
"TCP: 172.16.105.71:65151,175.27.0.70:8081",60,19991.333333333332,59817,28161.00301638578,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,59974,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:57211",34,348954,1011179,468489.466281438,0,0,0,0,0,0,0,0,0,0,0,0,6,1046862,0,4,0,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61635",17,16619.333333333332,49657,23361.257619305423,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,49858,0,4,970,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55811",13,36082,108149,50959.072643315114,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,108246,0,4,1147,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:64046",56,62848.333333333336,188327,88726.82664723723,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,188545,0,4,970,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55397",71,18611,55687,26216.691070130622,0,0,0,0,0,330.75,1323,572.8758046034062,0,0,0,0,6,55833,0,4,1323,1,0,No Label
"TCP: 119.147.6.94:8081,192.168.190.253:55406",9,23867,71522,33697.18285950128,0,0,0,0,0,226.75,907,392.7425206162429,0,0,0,0,6,71601,0,4,907,1,0,No Label
"TCP: 42.187.128.15:8007,172.16.105.71:57434",1008727,3761163.5,8012257,2682319.070037204,0,0,0,0,0,0,0,0,0,0,0,0,6,15044654,0,5,0,0,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57720",23,7481.333333333333,22155,10376.323444371914,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,22444,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:61160",23,67539.33333333333,202374,95342.54140495499,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,202618,0,4,970,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56430",85,682636.6666666666,1046890,483001.4139098238,0,0,0,0,0,0,0,0,0,0,0,0,6,2047910,0,4,0,1,0,No Label
"TCP: 106.55.128.140:443,172.16.105.63:60786",22,84699,253849,119607.14103263232,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,254097,0,4,517,1,0,No Label
"TCP: 81.69.100.164:8081,172.16.105.71:65051",80,19165.333333333332,57314,26975.182388426754,0,0,0,0,0,170.75,683,295.7476753923858,0,0,0,0,6,57496,0,4,683,1,0,No Label
"TCP: 114.222.113.91:443,172.16.105.71:56790",45,10601.666666666666,31636,14873.55470476226,0,0,0,0,0,78.25,313,135.53297569226464,0,0,0,0,6,31805,0,4,313,1,0,No Label
"TCP: 14.17.5.229:8081,192.168.190.253:55378",71,27548,55025,27477,46869,46869,46869,0,0,307.6666666666667,923,435.1063726901222,0,0,0,0,6,101799,0,3,923,2,0,No Label
"TCP: 172.16.105.71:64511,175.27.12.224:8081",20,10903.333333333334,32585,15331.292799007162,0,0,0,0,0,322.75,1291,559.0193981428552,0,0,0,0,6,32710,0,4,1291,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55627",32,21053.333333333332,62732,29471.64247581431,0,0,0,0,0,306.75,1227,531.3065852217532,0,0,0,0,6,63160,0,4,1227,1,0,No Label
"TCP: 121.51.175.105:443,172.16.105.71:56323",52,9631.666666666666,28723,13499.639805894412,0,0,0,0,0,77.5,310,134.23393758658798,0,0,0,0,6,28895,0,4,310,1,0,No Label
"TCP: 109.244.249.25:8003,172.16.105.71:57109",81,16484,49206,23137.973506770206,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,49452,0,4,312,1,0,No Label
"TCP: 114.222.113.91:443,172.16.105.71:65188",266,12419,24572,12153,24714,24714,24714,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,49196,0,3,184,2,0,No Label
"TCP: 172.16.105.71:65080,175.27.0.70:8081",58,21910.5,43763,21852.5,67511,67511,67511,0,0,467.6666666666667,1403,661.3805426698174,0,0,0,0,6,111149,0,3,1403,2,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57441",11,11730.666666666666,34954,16421.613244610155,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,35192,0,4,517,1,0,No Label
"TCP: 109.244.249.10:80,172.16.105.71:64481",233,22120.5,44008,21887.5,134935,134935,134935,0,0,309.3333333333333,928,437.46339529407743,0,0,0,0,6,178870,0,3,928,2,0,No Label
"TCP: 42.187.128.15:8007,172.16.105.71:64643",1013545,3758186,8007293,2679319.8856566194,0,0,0,0,0,0,0,0,0,0,0,0,6,15032744,0,5,0,0,0,No Label
"TCP: 172.16.105.71:64528,175.27.12.224:8081",31,17574.333333333332,52575,24749.23364919048,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,52723,0,4,1424,1,0,No Label
"TCP: 121.51.191.86:443,172.16.105.71:57721",13,11292,33630,15795.60662547237,0,0,0,0,0,129.25,517,223.8675668782774,0,0,0,0,6,33876,0,4,517,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.63:63940",56,9915,29591,13913.043592255435,0,0,0,0,0,242.5,970,420.0223208354527,0,0,0,0,6,29745,0,4,970,1,0,No Label
"TCP: 114.222.113.91:443,172.16.105.71:57750",357,13172.5,25988,12815.5,23821,23821,23821,0,0,61.333333333333336,184,86.73843182554982,0,0,0,0,6,49726,0,3,184,2,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55476",61,25263.5,50466,25202.5,91087,91087,91087,0,0,382.3333333333333,1147,540.7009853473133,0,0,0,0,6,141452,0,3,1147,2,0,No Label
"TCP: 172.16.105.71:64546,175.27.12.224:8081",29,61564.666666666664,184591,86992.75650433329,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,184694,0,4,1195,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56460",75,11863.666666666666,35382,16629.990425600237,0,0,0,0,0,298.75,1195,517.4501787612021,0,0,0,0,6,35591,0,4,1195,1,0,No Label
"TCP: 117.62.243.198:80,172.16.105.71:57645",199,14768.666666666666,42245,19440.560045659407,0,0,0,0,0,71.5,286,123.84163274117472,0,0,0,0,6,44306,0,4,286,1,0,No Label
"TCP: 172.16.105.71:65131,175.27.0.70:8081",4,25442.333333333332,76253,35928.57705998883,0,0,0,0,0,462.75,1424,581.7118595146569,0,0,0,0,6,76327,0,4,1851,1,0,No Label
"TCP: 172.16.105.71:65054,175.27.203.247:8000",170,68911.33333333333,206228,97097.56981968648,0,0,0,0,0,78,312,135.09996299037243,0,0,0,0,6,206734,0,4,312,1,0,No Label
"TCP: 172.16.105.71:64497,175.27.12.224:8081",21,11649.666666666666,34841,16398.771200577467,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,34949,0,4,1424,1,0,No Label
"TCP: 109.244.216.125:8081,172.16.105.71:56440",85,18698.5,37312,18613.5,34450,34450,34450,0,0,414.3333333333333,1243,585.9558193432524,0,0,0,0,6,71673,0,3,1243,2,0,No Label
"TCP: 119.29.29.98:80,172.16.105.71:64426",16,100378.66666666667,300967,141837.38175420783,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,301136,0,4,353,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55832",59,14750.666666666666,44102,20754.530948419164,0,0,0,0,0,278.75,1115,482.80916260982457,0,0,0,0,6,44252,0,4,1115,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55583",21,17425,52172,24569.851946372542,0,0,0,0,0,286.75,1147,496.66556907037557,0,0,0,0,6,52275,0,4,1147,1,0,No Label
"TCP: 172.16.105.71:57178,175.27.0.70:8081",16,12060.333333333334,36088,16990.144286876697,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,36181,0,4,1424,1,0,No Label
"TCP: 172.16.105.71:64509,175.27.12.224:8081",23,24785.666666666668,74233,34964.55921199192,0,0,0,0,0,346.75,1387,600.5886175245082,0,0,0,0,6,74357,0,4,1387,1,0,No Label
"TCP: 183.2.143.214:8081,192.168.190.253:55549",44,19958.666666666668,59752,28138.139684223774,0,0,0,0,0,318.75,1275,552.0911949125797,0,0,0,0,6,59876,0,4,1275,1,0,No Label
"TCP: 121.51.130.246:443,172.16.105.71:65285",53,10430,31063,14589.817842134516,0,0,0,0,0,83.5,334,144.62624243200125,0,0,0,0,6,31290,0,4,334,1,0,No Label
"TCP: 172.16.105.71:64504,175.27.12.224:8081",47,13812.333333333334,41289,19428.94983151574,0,0,0,0,0,356,1424,616.6100874945204,0,0,0,0,6,41437,0,4,1424,1,0,No Label
"TCP: 119.29.29.98:80,192.168.190.253:55390",13,23393.666666666668,70066,33002.343394909934,0,0,0,0,0,88.25,353,152.85348376795343,0,0,0,0,6,70181,0,4,353,1,0,No Label
